nir,germ,gert,p,r,mismatchMin,mismatchMean,mismatchMax,NILhomozIntroMean,NILhetMean,PercNILsNoIntro
0.01,0.0001,0.01,0.5,0.0009354391107092187,9.932897757372417e-05,0.0015650445386230305,0.00792424509977044,0.019155064623251897,0.0025912962587632455,0.0
0.01,0.0001,0.01,0.75,0.00023385977767730469,9.932897757372417e-05,0.001571789098828654,0.007927923950791688,0.01904852850231001,0.002554918071124554,0.0
0.01,0.0001,0.01,0.75,0.00046771955535460937,9.932897757372417e-05,0.0015633583985716246,0.007931602801812937,0.019192092421384137,0.0025068468946019963,0.0
0.01,0.0001,0.01,0.75,0.0009354391107092187,9.932897757372417e-05,0.0015632051131124062,0.00792424509977044,0.01918234826398092,0.0025094453365761887,0.0
0.01,0.0001,0.01,0.9,0.00023385977767730469,9.932897757372417e-05,0.0015543145564777209,0.007935281652834187,0.01939347167438404,0.0025614141760600343,0.0
0.01,0.0001,0.01,0.9,0.00046771955535460937,9.932897757372417e-05,0.001562591971275531,0.007938960503855437,0.01924211242938734,0.002508795726082641,0.0
0.01,0.0001,0.01,0.9,0.0009354391107092187,9.932897757372417e-05,0.0015622854003570937,0.007927923950791688,0.01922587216704864,0.0025640126180342267,0.0
0.01,0.001,0.0001,0.1,0.00023385977767730469,0.00011772323267996939,0.001707600015696431,0.0077918064630054735,0.015515297027902072,0.002043025002208676,0.0
0.01,0.001,0.0001,0.1,0.00046771955535460937,0.00011772323267996939,0.00168751962053878,0.007799164165047973,0.016090851925185657,0.0020365288972731947,0.0
0.01,0.001,0.0001,0.1,0.0009354391107092187,0.00011772323267996939,0.0016973298899287774,0.007799164165047973,0.015826460454311592,0.0020521195491183483,0.0
0.01,0.001,0.0001,0.25,0.00023385977767730469,0.00011772323267996939,0.0016925780406929975,0.007784448760962976,0.015710829786460042,0.0017026291035894877,0.0
0.01,0.001,0.0001,0.25,0.00046771955535460937,0.00011772323267996939,0.0016856801950281555,0.0077954853140267235,0.0161278797233179,0.0020105444775312723,0.0
0.01,0.001,0.0001,0.25,0.0009354391107092187,0.00011772323267996939,0.001691811613396904,0.007810200718111719,0.016031737370272785,0.00202808396085707,0.0
0.01,0.001,0.0001,0.5,0.00023385977767730469,0.00011772323267996939,0.0016764830674750328,0.00780652186709047,0.016212978697972696,0.0016363688332475847,0.0
0.01,0.001,0.0001,0.5,0.00046771955535460937,0.00011772323267996939,0.0016723443600761279,0.00780652186709047,0.016344849628162954,0.0016552075375604787,0.0
0.01,0.001,0.0001,0.5,0.0009354391107092187,0.00011772323267996939,0.0016534902485922263,0.00783963152628171,0.016885325558794947,0.001965071742982907,0.0
0.01,0.001,0.0001,0.75,0.00023385977767730469,0.00011772323267996939,0.0016611545215531617,0.00780652186709047,0.01662223330890798,0.0015441241431637589,0.0
0.01,0.001,0.0001,0.75,0.00046771955535460937,0.00011772323267996939,0.001627738291443483,0.00783963152628171,0.017387474470307602,0.0016071363610379215,0.0
0.01,0.001,0.0001,0.75,0.0009354391107092187,0.00011772323267996939,0.0016340229952714503,0.007858025781387957,0.017186744827801248,0.0016506602641056425,0.0
0.01,0.001,0.0001,0.9,0.00023385977767730469,9.932897757372417e-05,0.0015665773932152175,0.007858025781387957,0.018887425099910093,0.0015324311542798937,0.0
0.01,0.001,0.0001,0.9,0.00046771955535460937,9.932897757372417e-05,0.0015671905350520925,0.007865383483430455,0.018885476268429447,0.0015986914246217969,0.0
0.01,0.001,0.0001,0.9,0.0009354391107092187,9.932897757372417e-05,0.0015651978240822494,0.007858025781387957,0.018882228215961708,0.001620128570908883,0.0
0.01,0.001,0.001,0.1,0.00023385977767730469,0.00011772323267996939,0.0017100525830439303,0.00780652186709047,0.01549191105013434,0.0021982819101666637,0.0
0.01,0.001,0.001,0.1,0.00046771955535460937,0.00011772323267996939,0.0016898189024270604,0.007813879569132967,0.01607071399988567,0.0021969826891795677,0.0
0.01,0.001,0.001,0.1,0.0009354391107092187,0.00011772323267996939,0.0016999357427354954,0.007813879569132967,0.015809570581479346,0.0022067268465827887,0.0
0.01,0.001,0.001,0.25,0.00023385977767730469,0.00011772323267996939,0.0016941108952851843,0.0077954853140267235,0.015684845366718117,0.0017474522276443045,0.0
0.01,0.001,0.001,0.25,0.00046771955535460937,0.00011772323267996939,0.0016869064787019049,0.00780652186709047,0.016105792966537264,0.0020521195491183487,0.0
0.01,0.001,0.001,0.25,0.0009354391107092187,0.00011772323267996939,0.001692578040692997,0.007813879569132967,0.016015497107934082,0.0020618637065215697,0.0
0.01,0.001,0.001,0.5,0.00023385977767730469,0.00011772323267996939,0.0016778626366080014,0.007810200718111719,0.01618764388872432,0.0017032787140830359,0.0
0.01,0.001,0.001,0.5,0.00046771955535460937,0.00011772323267996939,0.0016744903565051896,0.007810200718111719,0.016315617155953293,0.0017227670288894783,0.0
0.01,0.001,0.001,0.5,0.0009354391107092187,0.00011772323267996939,0.0016548698177251946,0.00784331037730296,0.016863238802014315,0.0020352296762860987,0.0
0.01,0.001,0.001,0.75,0.00023385977767730469,0.00011772323267996939,0.0016634538034414423,0.007813879569132967,0.01658455590028219,0.0016480618221314499,0.0
0.01,0.001,0.001,0.75,0.00046771955535460937,0.00011772323267996939,0.0016306507151686387,0.007854346930366707,0.017355643556123748,0.0016948337776669109,0.0
0.01,0.001,0.001,0.75,0.0009354391107092187,0.00011772323267996939,0.0016373952753742616,0.007872741185472954,0.01715296508213675,0.001740956122708824,0.0
0.01,0.001,0.001,0.9,0.00023385977767730469,9.932897757372417e-05,0.0015702562442364667,0.00788009888751545,0.01884779885980366,0.0016285735073250079,0.0
0.01,0.001,0.001,0.9,0.00046771955535460937,9.932897757372417e-05,0.0015694898169403733,0.00788009888751545,0.01884714924931011,0.0016915857251991705,0.0
0.01,0.001,0.001,0.9,0.0009354391107092187,9.932897757372417e-05,0.001567956962348186,0.007872741185472954,0.018836755481413343,0.0017169205344475455,0.0
0.01,0.001,0.01,0.1,0.00023385977767730469,0.00011772323267996939,0.001713424863146742,0.007824916122196716,0.015419154674856958,0.002418499867479459,0.0
0.01,0.001,0.01,0.1,0.00046771955535460937,0.00011772323267996939,0.0016928846116114349,0.007832273824239214,0.015995359182634093,0.00237107830145045,0.0
0.01,0.001,0.01,0.1,0.0009354391107092187,0.00011772323267996939,0.001702694881001432,0.007821237271175467,0.01571277861794068,0.002395763500205277,0.0
0.01,0.001,0.01,0.25,0.00023385977767730469,0.00011772323267996939,0.0016956437498773715,0.007802843016069222,0.015619234706869762,0.0019364888812667923,0.0
0.01,0.001,0.01,0.25,0.00046771955535460937,0.00011772323267996939,0.001689665616967842,0.007813879569132967,0.01603693425422117,0.002209325288556981,0.0
0.01,0.001,0.01,0.25,0.0009354391107092187,0.00011772323267996939,0.0016962568917142466,0.007828594973217964,0.015927150080811546,0.0022177702249731057,0.0
0.01,0.001,0.01,0.5,0.00023385977767730469,0.00011772323267996939,0.0016809283457923756,0.007828594973217964,0.01611423790295339,0.0019020595251087447,0.0
0.01,0.001,0.01,0.5,0.00046771955535460937,0.00011772323267996939,0.001677556065689564,0.007824916122196716,0.016253904159066225,0.001885819262770043,0.0
0.01,0.001,0.01,0.5,0.0009354391107092187,0.00011772323267996939,0.0016587019542056627,0.007858025781387957,0.016785935153282094,0.0021833408688150583,0.0
0.01,0.001,0.01,0.75,0.00023385977767730469,0.00011772323267996939,0.0016677457962995662,0.007824916122196716,0.016509850693524165,0.0018487914646378029,0.0
0.01,0.001,0.01,0.75,0.00046771955535460937,0.00011772323267996939,0.0016334098534345753,0.007858025781387957,0.017278989517885077,0.00187672471586037,0.0
0.01,0.001,0.01,0.75,0.0009354391107092187,0.00011772323267996939,0.0016412274118547295,0.007869062334451704,0.017074362212417434,0.0018838704312893987,0.0
0.01,0.001,0.01,0.9,0.00023385977767730469,9.932897757372417e-05,0.0015730153825024035,0.0078837777385367,0.01876399910613596,0.0018637325059894085,0.0
0.01,0.001,0.01,0.9,0.00046771955535460937,9.932897757372417e-05,0.0015730153825024035,0.0078837777385367,0.018756203780213383,0.0018611340640152165,0.0
0.01,0.001,0.01,0.9,0.0009354391107092187,9.932897757372417e-05,0.001572708811583966,0.007869062334451704,0.018741262738861782,0.0018728270528990821,0.0
0.01,0.01,0.0001,0.1,0.00023385977767730469,0.0001434751898287127,0.0018214911118959326,0.007629937018070516,0.011992459321390895,0.0014720173783799235,0.0
0.01,0.01,0.0001,0.1,0.00046771955535460937,0.0001434751898287127,0.0018089217042399984,0.007659367826240509,0.012366634965674583,0.0014915056931863655,0.0
0.01,0.01,0.0001,0.1,0.0009354391107092187,0.0001361174877862146,0.0017919070182667218,0.007677762081346753,0.012873331150642075,0.0015551675215540763,0.0
0.01,0.01,0.0001,0.25,0.00023385977767730469,0.0001434751898287127,0.0018083085624031236,0.007626258167049267,0.012297126642864939,0.0013031186500574259,0.0
0.01,0.01,0.0001,0.25,0.00046771955535460937,0.0001361174877862146,0.0017963522965840641,0.0076152216139855206,0.012644018646419607,0.0013102643654864545,0.0
0.01,0.01,0.0001,0.25,0.0009354391107092187,0.00013243863676496557,0.0017632426373928231,0.007666725528283007,0.013518394370735307,0.0013511898265799827,0.0
0.01,0.01,0.0001,0.5,0.00023385977767730469,0.0001361174877862146,0.0017765784723448505,0.007640973571134264,0.013170203146193544,0.0009211476798511612,0.0
0.01,0.01,0.0001,0.5,0.00046771955535460937,0.0001361174877862146,0.0017706003394353208,0.007659367826240509,0.013354692526361194,0.0010686092618865729,0.0
0.01,0.01,0.0001,0.5,0.0009354391107092187,0.00013243863676496557,0.001754505366217356,0.007670404379304256,0.013811368703325486,0.0012862287772251759,0.0
0.01,0.01,0.0001,0.75,0.00023385977767730469,0.00013243863676496557,0.0017289066945278316,0.007659367826240509,0.014397966978999392,0.0008997105335640752,0.0
0.01,0.01,0.0001,0.75,0.00046771955535460937,0.00013243863676496557,0.0017373373947848607,0.007685119783389253,0.014314167225331692,0.0009198484588640651,0.0
0.01,0.01,0.0001,0.75,0.0009354391107092187,0.00013243863676496557,0.0017338118292228304,0.007736623697686739,0.014514896867838044,0.0010764045878091497,0.0
0.01,0.01,0.0001,0.9,0.00023385977767730469,0.00011772323267996939,0.0016918116133969035,0.007736623697686739,0.01556856508837301,0.000888667155173758,0.0
0.01,0.01,0.0001,0.9,0.00046771955535460937,0.00011772323267996939,0.0016703516491062846,0.007755017952792984,0.016203884151063025,0.0009062066384995555,0.0
0.01,0.01,0.0001,0.9,0.0009354391107092187,0.00011772323267996939,0.0016809283457923756,0.0077476602507504854,0.01591935475488897,0.0009341398897221225,0.0
0.01,0.01,0.001,0.1,0.00023385977767730469,0.0001434751898287127,0.0018224108246512449,0.007629937018070516,0.01198336477448122,0.0015304823227992495,0.0
0.01,0.01,0.001,0.1,0.00046771955535460937,0.0001434751898287127,0.0018092282751584361,0.007659367826240509,0.012360788471232648,0.0015441241431637589,0.0
0.01,0.01,0.001,0.1,0.0009354391107092187,0.0001361174877862146,0.0017923668746443779,0.007677762081346753,0.012869433487680786,0.001609734803012114,0.0
0.01,0.01,0.001,0.25,0.00023385977767730469,0.0001434751898287127,0.001808615133321561,0.007626258167049267,0.012290630537929456,0.0013291030697993485,0.0
0.01,0.01,0.001,0.25,0.00046771955535460937,0.0001361174877862146,0.0017966588675025017,0.0076152216139855206,0.01264012098345832,0.0013420952796703099,0.0
0.01,0.01,0.001,0.25,0.0009354391107092187,0.00013243863676496557,0.00176477549198501,0.007677762081346753,0.01349695722444822,0.0013901664561928667,0.0
0.01,0.01,0.001,0.5,0.00023385977767730469,0.0001361174877862146,0.0017771916141817255,0.007640973571134264,0.013164356651751608,0.000955577036009209,0.0
0.01,0.01,0.001,0.5,0.00046771955535460937,0.0001361174877862146,0.0017709069103537583,0.007659367826240509,0.01334299953747733,0.0010978417340962358,0.0
0.01,0.01,0.001,0.5,0.0009354391107092187,0.00013243863676496557,0.001754198795298919,0.007666725528283007,0.01380682142987065,0.0012992209870961373,0.0
0.01,0.01,0.001,0.75,0.00023385977767730469,0.00013243863676496557,0.0017293665509054877,0.007666725528283007,0.014393419705544553,0.0009393367736705071,0.0
0.01,0.01,0.001,0.75,0.00046771955535460937,0.00013243863676496557,0.0017374906802440796,0.007685119783389253,0.014309619951876856,0.0009406359946576032,0.0
0.01,0.01,0.001,0.75,0.0009354391107092187,0.00013243863676496557,0.0017344249710597056,0.007736623697686739,0.014507751152409015,0.0010867983557059186,0.0
0.01,0.01,0.001,0.9,0.00023385977767730469,0.00011772323267996939,0.0016924247552337786,0.007743981399729236,0.015559470541463338,0.000937387942189863,0.0
0.01,0.01,0.001,0.9,0.00046771955535460937,0.00011772323267996939,0.0016703516491062846,0.0077513391017717355,0.016192840772672707,0.0009380375526834109,0.0
0.01,0.01,0.001,0.9,0.0009354391107092187,0.00011772323267996939,0.0016809283457923756,0.007743981399729236,0.0159089609869922,0.0009523289835414684,0.0
0.01,0.01,0.01,0.1,0.00023385977767730469,0.0001434751898287127,0.0018231772519473385,0.007629937018070516,0.011967774122636067,0.0016279238968314597,0.0
0.01,0.01,0.01,0.1,0.00046771955535460937,0.0001434751898287127,0.0018095348460768733,0.007659367826240509,0.012344548208893948,0.0016798927363153053,0.0
0.01,0.01,0.01,0.1,0.0009354391107092187,0.0001361174877862146,0.0017942063001550022,0.007677762081346753,0.012846697120406605,0.0017143220924733529,0.0
0.01,0.01,0.01,0.25,0.00023385977767730469,0.0001434751898287127,0.001810761129750623,0.0076372947201130146,0.012265295728681083,0.0014258950333380105,0.0
0.01,0.01,0.01,0.25,0.00046771955535460937,0.0001361174877862146,0.0017994180057684384,0.007629937018070516,0.012618034226677684,0.001440186464196068,0.0
0.01,0.01,0.01,0.25,0.0009354391107092187,0.00013243863676496557,0.001767381344791728,0.007677762081346753,0.01347357124668049,0.0015467225851379513,0.0
0.01,0.01,0.01,0.5,0.00023385977767730469,0.0001361174877862146,0.001779490896070006,0.007670404379304256,0.013147466778919361,0.0011108339439671973,0.0
0.01,0.01,0.01,0.5,0.00046771955535460937,0.0001361174877862146,0.0017730529067828203,0.007685119783389253,0.013320912780696694,0.0012069762970123115,0.0
0.01,0.01,0.01,0.5,0.0009354391107092187,0.00013243863676496557,0.001756191506268762,0.007696156336452999,0.01377888817864808,0.00142264698087027,0.0
0.01,0.01,0.01,0.75,0.00023385977767730469,0.00013243863676496557,0.001733658543763612,0.00769247748543175,0.014345348529021995,0.0010504201680672268,0.0
0.01,0.01,0.01,0.75,0.00046771955535460937,0.00013243863676496557,0.0017408629603468913,0.007725587144622991,0.014271292932757517,0.0010679596513930249,0.0
0.01,0.01,0.01,0.75,0.0009354391107092187,0.00013243863676496557,0.0017376439657032982,0.0077513391017717355,0.014453833481444528,0.0012362087692219745,0.0
0.01,0.01,0.01,0.9,0.00023385977767730469,0.00011772323267996939,0.0016967167480919027,0.007758696803814233,0.015507501701979494,0.0010452232841188425,0.0
0.01,0.01,0.01,0.9,0.00046771955535460937,0.00011772323267996939,0.0016732640728314401,0.00776605450585673,0.016142820764669507,0.0010673100408994769,0.0
0.01,0.01,0.01,0.9,0.0009354391107092187,0.00011772323267996939,0.0016858334804873741,0.007777091058920479,0.015864787473430928,0.001147212131605889,0.0
0.1,0.0001,0.0001,0.1,0.00023385977767730469,5.15039142974866e-05,0.0013358827770910589,0.008170728118194125,0.025835009328406686,0.0030297833419081917,0.0
0.1,0.0001,0.0001,0.1,0.00046771955535460937,6.254046736123375e-05,0.0013691457217415192,0.008211195479427865,0.024903467880658756,0.0030109446375952975,0.0
0.1,0.0001,0.0001,0.1,0.0009354391107092187,6.254046736123375e-05,0.0013691457217415188,0.008203837777385366,0.024857345535616845,0.0029583261876179046,0.0
0.1,0.0001,0.0001,0.25,0.00023385977767730469,5.15039142974866e-05,0.0013335834952027783,0.008167049267172877,0.02587138751604538,0.00297326722896951,0.0
0.1,0.0001,0.0001,0.25,0.00046771955535460937,6.254046736123375e-05,0.0013671530107716757,0.008214874330449115,0.024920357753491006,0.0029622238505791925,0.0
0.1,0.0001,0.0001,0.25,0.0009354391107092187,6.254046736123375e-05,0.0013673062962308944,0.008211195479427865,0.024900219828191017,0.00289921163270503,0.0
0.1,0.0001,0.0001,0.5,0.00023385977767730469,5.15039142974866e-05,0.001323773225812781,0.008156012714109128,0.026048081570290454,0.0028673807185211745,0.0
0.1,0.0001,0.0001,0.5,0.00046771955535460937,6.254046736123375e-05,0.0013597953087291774,0.008196480075342868,0.025086008429345764,0.0029167511160308277,0.0
0.1,0.0001,0.0001,0.5,0.0009354391107092187,6.254046736123375e-05,0.0013630143033727705,0.008200158926364118,0.025026893874432892,0.0028738768234566558,0.0
0.1,0.0001,0.0001,0.75,0.00023385977767730469,5.15039142974866e-05,0.0013170286656071575,0.008185443522279122,0.026368339543609648,0.0028569869506244057,0.0
0.1,0.0001,0.0001,0.75,0.00046771955535460937,6.254046736123375e-05,0.0013532040339827734,0.008189122373300372,0.0252932341767876,0.002901160464185674,0.0
0.1,0.0001,0.0001,0.75,0.0009354391107092187,6.254046736123375e-05,0.001359642023269959,0.008200158926364118,0.025158764804623146,0.0028277544784147423,0.0
0.1,0.0001,0.0001,0.9,0.00023385977767730469,5.15039142974866e-05,0.0013122768163713772,0.008222232032491611,0.026562573081180523,0.002863483055559886,0.0
0.1,0.0001,0.0001,0.9,0.00046771955535460937,6.254046736123375e-05,0.0013470726156140245,0.008178085820236623,0.02538417964588433,0.002843345130259896,0.0
0.1,0.0001,0.0001,0.9,0.0009354391107092187,6.254046736123375e-05,0.0013499850393391803,0.008178085820236623,0.02535364795268757,0.0028381482463115115,0.0
0.1,0.0001,0.001,0.1,0.00023385977767730469,5.15039142974866e-05,0.0013391017717346518,0.008185443522279122,0.02574666230128415,0.0032214184375048715,0.0
0.1,0.0001,0.001,0.1,0.00046771955535460937,6.254046736123375e-05,0.0013708318617929249,0.008211195479427865,0.024805376696133,0.0031986820702306893,0.0
0.1,0.0001,0.001,0.1,0.0009354391107092187,6.254046736123375e-05,0.0013722114309258932,0.008207516628406616,0.024767049677013663,0.003154508556669421,0.0
0.1,0.0001,0.001,0.25,0.00023385977767730469,5.15039142974866e-05,0.001336802489846371,0.008178085820236623,0.025778493215468004,0.0031700992085145745,0.0
0.1,0.0001,0.001,0.25,0.00046771955535460937,6.254046736123375e-05,0.0013699121490376124,0.008211195479427865,0.024833309947355563,0.0031545085566694205,0.0
0.1,0.0001,0.001,0.25,0.0009354391107092187,6.254046736123375e-05,0.0013694522926599563,0.008207516628406616,0.024806675917120092,0.003068759971521076,0.0
0.1,0.0001,0.001,0.5,0.00023385977767730469,5.15039142974866e-05,0.0013280652186709048,0.008159691565130378,0.025936998175893733,0.003051220488195278,0.0
0.1,0.0001,0.001,0.5,0.00046771955535460937,6.254046736123375e-05,0.001363474159750427,0.008200158926364118,0.025000909454690967,0.0030843506233662298,0.0
0.1,0.0001,0.001,0.5,0.0009354391107092187,6.254046736123375e-05,0.0013653135852610514,0.008196480075342868,0.02493270035286842,0.003037578667830769,0.0
0.1,0.0001,0.001,0.75,0.00023385977767730469,5.15039142974866e-05,0.001319941089332313,0.00819280122432162,0.026292335115864526,0.003043425162272701,0.0
0.1,0.0001,0.001,0.75,0.00046771955535460937,6.254046736123375e-05,0.0013573427413816784,0.008196480075342868,0.02521852897002957,0.0030850002338597775,0.0
0.1,0.0001,0.001,0.75,0.0009354391107092187,6.254046736123375e-05,0.0013628610179135519,0.008207516628406616,0.02508730765033286,0.0030148423005565863,0.0
0.1,0.0001,0.001,0.9,0.00023385977767730469,5.15039142974866e-05,0.0013151892400965332,0.008225910883512861,0.02648721826392895,0.003038877888817865,0.0
0.1,0.0001,0.001,0.9,0.00046771955535460937,6.254046736123375e-05,0.0013509047520944926,0.008181764671257873,0.025307525607645653,0.0030356298363501243,0.0
0.1,0.0001,0.001,0.9,0.0009354391107092187,6.254046736123375e-05,0.0013535106049012105,0.008185443522279122,0.02528284040889083,0.0030109446375952975,0.0
0.1,0.0001,0.01,0.1,0.00023385977767730469,5.15039142974866e-05,0.0013430871936743385,0.008203837777385366,0.025630382022939047,0.003503349391704734,0.0
0.1,0.0001,0.01,0.1,0.00046771955535460937,6.254046736123375e-05,0.001378189563835423,0.008259020542704103,0.024659214335084684,0.003522188096017628,0.0
0.1,0.0001,0.01,0.1,0.0009354391107092187,6.254046736123375e-05,0.001380182274805266,0.008236947436576608,0.024607895106094388,0.0034695696460402344,0.0
0.1,0.0001,0.01,0.25,0.00023385977767730469,5.15039142974866e-05,0.001340634626326839,0.008196480075342868,0.025668059431564832,0.0034117543121144566,0.0
0.1,0.0001,0.01,0.25,0.00046771955535460937,6.254046736123375e-05,0.0013751238546510487,0.008255341691682854,0.024709883953581434,0.003403958986191879,0.0
0.1,0.0001,0.01,0.25,0.0009354391107092187,6.254046736123375e-05,0.0013751238546510485,0.008236947436576608,0.0246890964177879,0.0033078166331467654,0.0
0.1,0.0001,0.01,0.5,0.00023385977767730469,5.15039142974866e-05,0.0013326637824474658,0.008185443522279122,0.025800579972248636,0.0033214584535112748,0.0
0.1,0.0001,0.01,0.5,0.00046771955535460937,6.254046736123375e-05,0.0013688391508230816,0.008236947436576608,0.024838506831303953,0.0033617343041112547,0.0
0.1,0.0001,0.01,0.5,0.0009354391107092187,6.254046736123375e-05,0.001370678576333706,0.008214874330449115,0.02479758137021042,0.0032610446776113046,0.0
0.1,0.0001,0.01,0.75,0.00023385977767730469,5.15039142974866e-05,0.0013253060804049681,0.008214874330449115,0.02615591691221943,0.0032922259813016118,0.0
0.1,0.0001,0.01,0.75,0.00046771955535460937,6.254046736123375e-05,0.0013628610179135519,0.008229589734534111,0.025046382189239335,0.0033500413152273895,0.0
0.1,0.0001,0.01,0.75,0.0009354391107092187,6.254046736123375e-05,0.0013666931543940197,0.008214874330449115,0.02493010191089423,0.0032422059732984104,0.0
0.1,0.0001,0.01,0.9,0.00023385977767730469,5.15039142974866e-05,0.0013207075166284067,0.008247983989640354,0.026361193828180623,0.0032857298763661314,0.0
0.1,0.0001,0.01,0.9,0.00046771955535460937,6.254046736123375e-05,0.0013567295995448037,0.008218553181470363,0.02514512298425864,0.0033104150751209573,0.0
0.1,0.0001,0.01,0.9,0.0009354391107092187,6.254046736123375e-05,0.0013574960268408973,0.00819280122432162,0.025112642459581235,0.0032655919510661408,0.0
0.1,0.001,0.0001,0.1,0.00023385977767730469,5.8861616339984696e-05,0.001414058361292601,0.008126581905939137,0.023730271329310947,0.002671847959963206,0.0
0.1,0.001,0.0001,0.1,0.00046771955535460937,6.989816940373182e-05,0.0014243284870602546,0.00811554535287539,0.023169657473378968,0.0026789936753922345,0.0
0.1,0.001,0.0001,0.1,0.0009354391107092187,6.989816940373182e-05,0.001424635057978692,0.008119224203896639,0.02317030708387251,0.0026530092556503126,0.0
0.1,0.001,0.0001,0.25,0.00023385977767730469,5.8861616339984696e-05,0.0014053210901171346,0.00811554535287539,0.023814071082978644,0.0023158614094988643,0.0
0.1,0.001,0.0001,0.25,0.00046771955535460937,6.989816940373182e-05,0.0014197299232836934,0.008148655012066632,0.02338857620970466,0.0025555676816181017,0.0
0.1,0.001,0.0001,0.25,0.0009354391107092187,6.989816940373182e-05,0.0014226423470088487,0.008122903054917889,0.02326060294247569,0.002521138325460054,0.0
0.1,0.001,0.0001,0.5,0.00023385977767730469,5.8861616339984696e-05,0.0013864669786332335,0.00807507799164165,0.024164211139001055,0.0021956834681924717,0.0
0.1,0.001,0.0001,0.5,0.00046771955535460937,6.989816940373182e-05,0.001406700659250103,0.008130260756960385,0.023536687402233622,0.002189187363256991,0.0
0.1,0.001,0.0001,0.5,0.0009354391107092187,6.989816940373182e-05,0.0013999560990444798,0.008104508799811642,0.023686747426243226,0.0024262951934020363,0.0
0.1,0.001,0.0001,0.75,0.00023385977767730469,5.8861616339984696e-05,0.0013515178939313673,0.008082435693684149,0.025059374399110296,0.002115781377486059,0.0
0.1,0.001,0.0001,0.75,0.00046771955535460937,6.989816940373182e-05,0.0013792625620499541,0.008108187650832892,0.024261652713033266,0.0021930850262182793,0.0
0.1,0.001,0.0001,0.75,0.0009354391107092187,6.989816940373182e-05,0.0013843209822041712,0.008089793395726646,0.02406741917546239,0.0021385177447602417,0.0
0.1,0.001,0.0001,0.9,0.00023385977767730469,5.8861616339984696e-05,0.0013345032079580908,0.008067720289599152,0.02545498718968107,0.002124226313902184,0.0
0.1,0.001,0.0001,0.9,0.00046771955535460937,6.989816940373182e-05,0.0013712917181705811,0.00811554535287539,0.024480571449358963,0.002113182935511867,0.0
0.1,0.001,0.0001,0.9,0.0009354391107092187,6.989816940373182e-05,0.001370678576333706,0.008100829948790394,0.02448901638577509,0.0021385177447602417,0.0
0.1,0.001,0.001,0.1,0.00023385977767730469,5.8861616339984696e-05,0.0014158977868032254,0.008126581905939137,0.02370753496203676,0.0028024196691663673,0.0
0.1,0.001,0.001,0.1,0.00046771955535460937,6.989816940373182e-05,0.0014264744834893168,0.00811554535287539,0.023146271495611232,0.0027731871969567043,0.0
0.1,0.001,0.001,0.1,0.0009354391107092187,6.989816940373182e-05,0.001426781054407754,0.008126581905939137,0.02315471643202736,0.0027718879759696083,0.0
0.1,0.001,0.001,0.25,0.00023385977767730469,5.8861616339984696e-05,0.0014083867993015088,0.008126581905939137,0.023769247958923833,0.0024412362347536417,0.0
0.1,0.001,0.001,0.25,0.00046771955535460937,6.989816940373182e-05,0.0014223357760904116,0.008148655012066632,0.023343753085649843,0.002664052634040629,0.0
0.1,0.001,0.001,0.25,0.0009354391107092187,6.989816940373182e-05,0.001424635057978692,0.008130260756960385,0.023233319301746675,0.0026185798994922647,0.0
0.1,0.001,0.001,0.5,0.00023385977767730469,5.8861616339984696e-05,0.0013896859732768262,0.008086114544705397,0.024120037625439784,0.0023262551773956335,0.0
0.1,0.001,0.001,0.5,0.00046771955535460937,6.989816940373182e-05,0.0014100729393529147,0.008148655012066632,0.023501608435582022,0.0023087156940698353,0.0
0.1,0.001,0.001,0.5,0.0009354391107092187,6.989816940373182e-05,0.0014033283791472916,0.00811554535287539,0.023651018849098083,0.0025549180711245535,0.0
0.1,0.001,0.001,0.75,0.00023385977767730469,5.8861616339984696e-05,0.0013544303176565228,0.008100829948790394,0.025015200885549024,0.002234010487311808,0.0
0.1,0.001,0.001,0.75,0.00046771955535460937,6.989816940373182e-05,0.0013817151293974532,0.00811554535287539,0.024218128809965545,0.0023002707576537107,0.0
0.1,0.001,0.001,0.75,0.0009354391107092187,6.989816940373182e-05,0.0013873866913885454,0.008100829948790394,0.024006355789068876,0.002274935948405336,0.0
0.1,0.001,0.001,0.9,0.00023385977767730469,5.8861616339984696e-05,0.0013378754880609021,0.008086114544705397,0.02541276250760044,0.002232711266324712,0.0
0.1,0.001,0.001,0.9,0.00046771955535460937,6.989816940373182e-05,0.0013743574273549551,0.008122903054917889,0.024397421306184813,0.002241156202740837,0.0
0.1,0.001,0.001,0.9,0.0009354391107092187,6.989816940373182e-05,0.001373437714599643,0.00811554535287539,0.024407815074081577,0.002285979326795653,0.0
0.1,0.001,0.01,0.1,0.00023385977767730469,5.8861616339984696e-05,0.0014200364942021308,0.008163370416151628,0.0235945027361594,0.0031304729684081423,0.0
0.1,0.001,0.01,0.1,0.00046771955535460937,6.989816940373182e-05,0.0014298467635921284,0.008148655012066632,0.02301375095492743,0.0031129334850823445,0.0
0.1,0.001,0.01,0.1,0.0009354391107092187,6.989816940373182e-05,0.001431532903643534,0.008130260756960385,0.02301050290245969,0.003082401791885585,0.0
0.1,0.001,0.01,0.25,0.00023385977767730469,5.8861616339984696e-05,0.0014109926521082268,0.008156012714109128,0.023647121186136794,0.0027731871969567047,0.0
