Line,putative.donor,max.match,founder.match,min.others,mean.others,max.others,sd.others,B73,CML103,CML228,CML247,CML277,CML322,CML333,CML52,CML69,KI3,Ki11,M162W,Mo17,Mo18W,NC350,NC358,Oh43,Tx303,Tzi8
CML277/B73 NIL-1145,CML277,0.991715976331361,CML277,0.592814371257485,0.6703778983696,0.718911917098446,0.0298192761136584,0.634259259259259,0.713603818615752,0.700248756218905,0.7,0.991715976331361,0.677461139896373,0.654171704957678,0.718911917098446,0.679334916864608,0.676089517078916,0.669481302774427,0.655737704918033,0.645465253239105,0.678090575275398,0.681592039800995,0.671550671550671,0.592814371257485,0.665871121718377,0.65211810012837
CML277/B73 NIL-1149,CML277,NA,IntrosTooSmall,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CML277/B73 NIL-1175,CML277,0.992616033755274,CML322,0.637896825396825,0.678032037683033,0.716479017400205,0.0242938988295677,0.643206256109482,0.660766961651917,0.716479017400205,0.686414708886619,0.645454545454546,0.992616033755274,0.674325674325674,0.712121212121212,0.682702149437052,0.679718875502008,0.712,0.669970267591675,0.637896825396825,0.679205851619645,0.690796277145812,0.709939148073022,0.656,0.664335664335664,0.683243243243243
CML277/B73 NIL-1179,CML277,0.985294117647059,CML277,0.553846153846154,0.624923790219805,0.70935960591133,0.0412329603099574,0.626794258373206,0.620512820512821,0.553846153846154,0.61025641025641,0.985294117647059,0.63905325443787,0.703517587939699,0.593406593406593,0.68,0.70935960591133,0.572164948453608,0.623762376237624,0.626865671641791,0.647368421052632,0.632124352331606,0.585492227979275,0.608910891089109,0.594871794871795,0.620320855614973
CML277/B73 NIL-1180,CML277,0.98,CML277,0.537688442211055,0.62475569112065,0.719211822660099,0.0447205594230414,0.604761904761905,0.635416666666667,0.537688442211055,0.602040816326531,0.98,0.60625,0.719211822660099,0.608938547486033,0.695,0.70873786407767,0.605263157894737,0.606796116504854,0.621890547263682,0.637305699481865,0.644329896907217,0.597938144329897,0.621890547263682,0.584615384615385,0.60752688172043
CML277/B73 NIL-1183,CML277,0.990196078431373,CML277,0.562814070351759,0.627533445861867,0.694300518134715,0.041323520056925,0.582089552238806,0.593137254901961,0.694300518134715,0.679775280898876,0.990196078431373,0.565934065934066,0.656716417910448,0.616216216216216,0.633165829145729,0.673575129533679,0.664948453608247,0.562814070351759,0.631313131313131,0.629441624365482,0.680412371134021,0.582474226804124,0.604878048780488,0.603960396039604,0.640449438202247
CML277/B73 NIL-1234A,CML277,0.995192307692308,CML277,0.609223300970874,0.677786657729359,0.752577319587629,0.0439465345844141,0.630695443645084,0.733173076923077,0.682864450127877,0.6625,0.995192307692308,0.752577319587629,0.698296836982968,0.747474747474748,0.662531017369727,0.730673316708229,0.653562653562654,0.708955223880597,0.609223300970874,0.703045685279188,0.665822784810127,0.646766169154229,0.650602409638554,0.62043795620438,0.640957446808511
CML277/B73 NIL-1234B,CML277,0.993846153846154,CML277,0.616191904047976,0.682753687984946,0.727129337539432,0.0319177568114781,0.630075187969925,0.720543806646526,0.673946957878315,0.700934579439252,0.993846153846154,0.709415584415584,0.666156202143951,0.722049689440994,0.703076923076923,0.694704049844237,0.676056338028169,0.713841368584759,0.616191904047976,0.727129337539432,0.692667706708268,0.657232704402516,0.652042360060514,0.665151515151515,0.668350168350168
CML277/B73 NIL-1235A,CML277,0.992857142857143,CML277,0.614840989399293,0.683557798597839,0.723507917174178,0.0291626984764293,0.639439906651109,0.718457943925234,0.68,0.710975609756098,0.992857142857143,0.704314720812183,0.68646080760095,0.703748488512696,0.711904761904762,0.703571428571429,0.663056558363418,0.69988137603796,0.614840989399293,0.723507917174178,0.684401451027811,0.66626213592233,0.671378091872792,0.660777385159011,0.661060802069858
CML277/B73 NIL-1235B,CML277,0.989169675090253,CML277,0.616844602609727,0.6836283538586,0.721130221130221,0.0283781580993138,0.647058823529412,0.714285714285714,0.691266912669127,0.708180708180708,0.989169675090253,0.715561224489796,0.672640382317802,0.705738705738706,0.703748488512696,0.701330108827086,0.669099756690998,0.704463208685163,0.616844602609727,0.721130221130221,0.682598039215686,0.666256157635468,0.666666666666667,0.666666666666667,0.651773981603154
CML277/B73 NIL-1257,CML277,NA,IntrosTooSmall,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CML277/B73 NIL-1263,CML277,1,CML277,0.635170603674541,0.687652579988488,0.748387096774194,0.0285764388950739,0.67051282051282,0.676701570680628,0.71259842519685,0.679521276595745,1,0.668547249647391,0.721485411140584,0.72821270310192,0.675962815405046,0.682959048877147,0.678477690288714,0.635170603674541,0.668449197860963,0.709633649932157,0.681879194630872,0.676701570680628,0.650834403080873,0.748387096774194,0.711711711711712
CML277/B73 NIL-1280,CML277,0.992227979274611,CML277,0.624576271186441,0.674273132623804,0.843330349149508,0.0467716908929433,0.624576271186441,0.704310344827586,0.663693131132917,0.66198419666374,0.992227979274611,0.657794676806084,0.674761491760624,0.679638009049774,0.681146828844483,0.678509532062392,0.642424242424242,0.635813148788927,0.64402407566638,0.682101513802315,0.843330349149508,0.690203000882613,0.653026427962489,0.662382176520994,0.65719696969697
CML277/B73 NIL-1281,CML277,0.994545454545455,Uncertain,0.626118067978533,0.684128891373866,0.958724202626642,0.0726371512512347,0.626118067978533,0.659300184162063,0.678438661710037,0.696629213483146,0.994545454545455,0.651115618661258,0.677777777777778,0.672413793103448,0.689338235294118,0.645640074211503,0.659926470588235,0.639344262295082,0.644404332129964,0.656771799628942,0.958724202626642,0.712406015037594,0.712996389891697,0.675774134790528,0.657200811359026
CML277/B73 NIL-1282,CML277,0.992356687898089,CML277,0.619845360824742,0.676152888588956,0.863102998696219,0.0527517325143273,0.640350877192982,0.69280205655527,0.667098445595855,0.699092088197147,0.992356687898089,0.634965034965035,0.670951156812339,0.684280052840158,0.682051282051282,0.684415584415584,0.65374677002584,0.619845360824742,0.650190114068441,0.662251655629139,0.863102998696219,0.714099216710183,0.651074589127686,0.663303909205549,0.637130801687764
CML277/B73 NIL-1283,CML277,0.987538940809969,CML277,0.618743343982961,0.679351227748425,0.838187702265372,0.0432687375877453,0.656024716786818,0.67578947368421,0.66135881104034,0.693531283138918,0.987538940809969,0.668208092485549,0.670190274841438,0.676406926406926,0.686440677966102,0.682773109243697,0.662778366914104,0.618743343982961,0.670113753877973,0.671689989235737,0.838187702265372,0.696256684491979,0.664596273291925,0.681159420289855,0.654073199527745
CML277/B73 NIL-1296,CML277,0.987849331713244,CML277,0.641509433962264,0.684845698963423,0.725864123957092,0.0246191173580626,0.645422943221321,0.696511627906977,0.682897862232779,0.725864123957092,0.987849331713244,0.695707070707071,0.649764150943396,0.686977299880526,0.703791469194313,0.681710213776722,0.677764565992866,0.719526627218935,0.650588235294118,0.690157958687728,0.687951807228916,0.68622754491018,0.641509433962264,0.713443396226415,0.69140625
CML322/B73 NIL-1003,CML322,0.927230046948357,CML322,0.665251238499646,0.708447590837699,0.756166314305849,0.0206780700557772,0.756166314305849,0.690999291282778,0.719941348973607,0.728739002932551,0.71513353115727,0.927230046948357,0.7003663003663,0.728492501973165,0.719020172910663,0.725888324873096,0.712034383954155,0.684511063526053,0.665251238499646,0.698568198944989,0.69568345323741,0.709464416727806,0.691114245416079,0.714899713467049,0.69578313253012
CML322/B73 NIL-1004,CML322,0.995008319467554,CML322,0.644615384615385,0.688180690830619,0.732649842271293,0.0231145648387609,0.667170953101362,0.682098765432099,0.708300395256917,0.732649842271293,0.691573926868045,0.995008319467554,0.686507936507937,0.703612479474548,0.70859375,0.709175738724728,0.660201706749418,0.671549730146492,0.644615384615385,0.698717948717949,0.70078125,0.695374800637959,0.646968534151957,0.68160741885626,0.697751873438801
CML322/B73 NIL-1016,CML322,0.987692307692308,CML322,0.662756598240469,0.695220148026919,0.731117824773414,0.0231979478479152,0.671388101983003,0.686781609195402,0.719298245614035,0.731117824773414,0.665697674418605,0.987692307692308,0.718475073313783,0.693009118541033,0.669565217391304,0.702623906705539,0.690340909090909,0.671428571428571,0.724137931034483,0.683431952662722,0.690909090909091,0.684365781710914,0.662756598240469,0.729885057471264,0.71875
CML322/B73 NIL-1018A,CML322,0.995403808273145,CML322,0.646258503401361,0.701691622272431,0.755614266842801,0.0236880375656766,0.692307692307692,0.695571955719557,0.755614266842801,0.705216844751729,0.699065420560748,0.995403808273145,0.689070351758794,0.701898734177215,0.69818409517846,0.740211311373524,0.698765432098765,0.697230769230769,0.669932639314146,0.699300699300699,0.7228992944195,0.717868338557994,0.646258503401361,0.699692307692308,0.701360544217687
CML322/B73 NIL-1021,CML322,0.981818181818182,CML322,0.611940298507463,0.667005739700671,0.745901639344262,0.0406562040875028,0.611940298507463,0.69047619047619,0.680672268907563,0.666666666666667,0.722222222222222,0.981818181818182,0.6796875,0.663716814159292,0.65,0.740157480314961,0.636363636363636,0.614173228346457,0.622047244094488,0.637096774193548,0.745901639344262,0.68503937007874,0.622047244094488,0.68,0.657894736842105
CML322/B73 NIL-1030B,CML322,0.992987377279102,CML322,0.631893687707641,0.684213820103571,0.716925351071693,0.0276121822568298,0.634415584415584,0.699934340118188,0.700749829584185,0.699524133242692,0.699386503067485,0.992987377279102,0.655804480651731,0.707796610169492,0.674480910917616,0.701672240802676,0.70819453697535,0.69758064516129,0.633310946944258,0.68496911461908,0.699931647300068,0.697547683923706,0.631893687707641,0.671730515191546,0.716925351071693
CML322/B73 NIL-1037,CML322,0.993103448275862,CML322,0.577639751552795,0.699544776819228,0.807453416149068,0.0571615752722839,0.624242424242424,0.607843137254902,0.745341614906832,0.694805194805195,0.74025974025974,0.993103448275862,0.720779220779221,0.677215189873418,0.763975155279503,0.7,0.74375,0.662337662337662,0.66875,0.700636942675159,0.807453416149068,0.74,0.707317073170732,0.577639751552795,0.709459459459459
CML322/B73 NIL-1048,CML322,0.997767857142857,CML322,0.604554865424431,0.657748980714099,0.726086956521739,0.035264553172645,0.604554865424431,0.639240506329114,0.726086956521739,0.653276955602537,0.694805194805195,0.997767857142857,0.641137855579869,0.708695652173913,0.666666666666667,0.662365591397849,0.61978021978022,0.679824561403509,0.623157894736842,0.69281045751634,0.646680942184154,0.649006622516556,0.60676532769556,0.632829373650108,0.69179600886918
CML322/B73 NIL-1051,CML322,0.995863495346432,CML322,0.627281460134486,0.663195393910112,0.707292707292707,0.0217076359554763,0.637735849056604,0.649854510184287,0.707292707292707,0.674234945705824,0.680555555555556,0.995863495346432,0.683119447186575,0.705020920502092,0.66240157480315,0.681863230921705,0.64420218037661,0.6513671875,0.655339805825243,0.658585858585859,0.655511811023622,0.646,0.627281460134486,0.653550863723608,0.66359918200409
CML322/B73 NIL-1053A,CML322,0.991876523151909,CML322,0.632098765432099,0.656611192715342,0.679788039364118,0.0153830596114007,0.679762787249815,0.636913767019667,0.677140612725844,0.675486381322957,0.657733537519142,0.991876523151909,0.639751552795031,0.66109785202864,0.649300155520995,0.652647975077882,0.634957463263728,0.665384615384615,0.679788039364118,0.64659890539484,0.650470219435737,0.658878504672897,0.653817082388511,0.667173252279635,0.632098765432099
CML322/B73 NIL-1060,CML322,0.993827160493827,CML322,0.633720930232558,0.690451927534606,0.882692307692308,0.0551315689023505,0.681050656660413,0.689265536723164,0.69126213592233,0.719230769230769,0.65774378585086,0.993827160493827,0.702495201535509,0.882692307692308,0.722641509433962,0.695736434108527,0.669829222011385,0.662813102119461,0.654510556621881,0.659318637274549,0.727799227799228,0.633720930232558,0.642857142857143,0.676029962546816,0.659137577002053
CML322/B73 NIL-1061,CML322,1,CML322,0.563380281690141,0.661492020292214,0.753623188405797,0.0510412296244869,0.602739726027397,0.625,0.742424242424242,0.681159420289855,0.647887323943662,1,0.675675675675676,0.652777777777778,0.753623188405797,0.671428571428571,0.710144927536232,0.63768115942029,0.563380281690141,0.676056338028169,0.661764705882353,0.710144927536232,0.611111111111111,0.591549295774648,0.692307692307692
CML322/B73 NIL-1069,CML322,1,CML322,0.554054054054054,0.659914196628361,0.734265734265734,0.0565251936185647,0.591836734693878,0.71830985915493,0.715328467153285,0.638297872340426,0.689655172413793,1,0.5625,0.645390070921986,0.664,0.728571428571429,0.713286713286713,0.628571428571429,0.554054054054054,0.700729927007299,0.701388888888889,0.734265734265734,0.606896551724138,0.648275862068965,0.637096774193548
CML322/B73 NIL-1074,CML322,1,CML322,0.577319587628866,0.657531533079675,0.71195652173913,0.0363052470305244,0.64321608040201,0.675531914893617,0.71195652173913,0.649214659685864,0.577319587628866,1,0.60427807486631,0.677083333333333,0.6524064171123,0.620512820512821,0.654639175257732,0.707182320441989,0.652849740932642,0.689473684210526,0.617021276595745,0.704663212435233,0.673366834170854,0.654639175257732,0.670212765957447
CML322/B73 NIL-1076,CML322,1,CML322,0.623441396508728,0.673641849665072,0.70694087403599,0.025532636224763,0.650366748166259,0.706632653061224,0.689473684210526,0.66751269035533,0.685929648241206,1,0.630490956072351,0.694029850746269,0.673469387755102,0.642317380352645,0.651105651105651,0.682051282051282,0.623441396508728,0.70694087403599,0.671875,0.70694087403599,0.68780487804878,0.667506297229219,0.687664041994751
CML322/B73 NIL-1083,CML322,0.992603550295858,CML322,0.649051490514905,0.684996718870555,0.713103448275862,0.018503994585537,0.661842105263158,0.703252032520325,0.691444600280505,0.708333333333333,0.692957746478873,0.992603550295858,0.666666666666667,0.673267326732673,0.713103448275862,0.677989130434783,0.678522571819425,0.704697986577181,0.667574931880109,0.684210526315789,0.695224719101124,0.683473389355742,0.649051490514905,0.668900804289544,0.709428129829985
CML322/B73 NIL-1087,CML322,1,CML322,0.612903225806452,0.687196506946671,0.796875,0.0536027315201878,0.681818181818182,0.612903225806452,0.71875,0.71875,0.65,1,0.737704918032787,0.666666666666667,0.634920634920635,0.714285714285714,0.75,0.796875,0.645161290322581,0.736842105263158,0.625,0.629032258064516,0.738461538461539,0.629032258064516,0.683333333333333
CML322/B73 NIL-1094,CML322,0.99748743718593,CML322,0.637647058823529,0.677012816165122,0.735224586288416,0.0294939464518502,0.682983682983683,0.644028103044497,0.663484486873508,0.651331719128329,0.642857142857143,0.99748743718593,0.696601941747573,0.648192771084337,0.713942307692308,0.651764705882353,0.735224586288416,0.664285714285714,0.708624708624709,0.701711491442543,0.708641975308642,0.680952380952381,0.65807962529274,0.637647058823529,0.695876288659794
CML322/B73 NIL-1097,CML322,0.996527777777778,CML333,0.624567474048443,0.662703191874336,0.695271453590193,0.018685322335917,0.635135135135135,0.682210708117444,0.649373881932022,0.682539682539683,0.655971479500891,0.664804469273743,0.996527777777778,0.688495575221239,0.659010600706714,0.695271453590193,0.649484536082474,0.648695652173913,0.624567474048443,0.650646950092421,0.673214285714286,0.663101604278075,0.663793103448276,0.660958904109589,0.681381957773513
CML322/B73 NIL-1098,CML322,1,CML322,0.642748091603053,0.697939310525421,0.791332263242376,0.0379074767213076,0.642748091603053,0.69620253164557,0.686688311688312,0.791332263242376,0.661392405063291,1,0.734276729559748,0.766990291262136,0.708860759493671,0.696,0.710485133020344,0.684627575277338,0.666666666666667,0.684210526315789,0.684466019417476,0.724755700325733,0.688854489164087,0.649762282091918,0.684587813620072
CML322/B73 NIL-1101,CML322,0.991610738255034,CML322,0.606481481481482,0.681812441983321,0.717948717948718,0.0291578600773127,0.637345679012346,0.716923076923077,0.689320388349515,0.702746365105008,0.665605095541401,0.991610738255034,0.650717703349282,0.717948717948718,0.695238095238095,0.709576138147567,0.676470588235294,0.692307692307692,0.666153846153846,0.673501577287066,0.693679092382496,0.707936507936508,0.606481481481482,0.673374613003096,0.697297297297297
CML322/B73 NIL-1103,CML322,0.994015957446808,CML322,0.616969696969697,0.678792027616911,0.728472658705217,0.0254202016240648,0.649404761904762,0.651515151515151,0.728472658705217,0.68976279650437,0.688034188034188,0.994015957446808,0.677121771217712,0.708033964728935,0.679802955665025,0.692450495049505,0.674757281553398,0.666666666666667,0.616969696969697,0.667707682698314,0.707893101305158,0.694080996884735,0.660365853658537,0.675512665862485,0.689703808180536
CML322/B73 NIL-1144,CML322,0.994594594594595,CML333,0.622015915119363,0.678392938410375,0.718349928876245,0.0260678331759648,0.623670212765957,0.647849462365591,0.67972027972028,0.671621621621622,0.683195592286501,0.718349928876245,0.994594594594595,0.682692307692308,0.68941504178273,0.682758620689655,0.695238095238095,0.690026954177898,0.622015915119363,0.667142857142857,0.699861687413555,0.682993197278912,0.664900662251656,0.702127659574468,0.707492795389049
CML322/B73 NIL-1146,CML322,0.991540785498489,CML277,0.627098321342926,0.673444803995454,0.770716510903427,0.0309567384579715,0.646080760095012,0.696439348219674,0.672682016179216,0.676219512195122,0.991540785498489,0.666013071895425,0.66626287098728,0.691334598355471,0.690200852099817,0.688256658595642,0.661800486618005,0.633555420956996,0.660240963855422,0.671865252651279,0.770716510903427,0.677997527812114,0.627098321342926,0.675075075075075,0.650167224080268
CML322/B73 NIL-1147,CML322,1,CML322,0.533333333333333,0.632006716526986,0.757142857142857,0.0569101013350441,0.6,0.657534246575342,0.666666666666667,0.662162162162162,0.656716417910448,1,0.64,0.757142857142857,0.64,0.614285714285714,0.575342465753425,0.541666666666667,0.533333333333333,0.608108108108108,0.666666666666667,0.693333333333333,0.552631578947368,0.638888888888889,0.671641791044776
CML322/B73 NIL-1169,CML322,1,Uncertain,0.388888888888889,0.690009746588694,0.95,0.175757657639704,0.9,0.6,0.722222222222222,0.666666666666667,0.95,1,0.75,0.631578947368421,0.85,0.947368421052632,0.388888888888889,0.7,0.578947368421053,0.5,0.85,0.85,0.4,0.578947368421053,0.555555555555556
CML322/B73 NIL-1174B,CML322,0.990291262135922,CML322,0.583333333333333,0.67208631956882,0.772277227722772,0.0516524178210911,0.7,0.628318584070796,0.757894736842105,0.583333333333333,0.628571428571429,0.990291262135922,0.584905660377358,0.679611650485437,0.642201834862385,0.666666666666667,0.660550458715596,0.722772277227723,0.68141592920354,0.68,0.772277227722772,0.7,0.712962962962963,0.63302752293578,0.66304347826087
CML322/B73 NIL-1194,CML322,0.992805755395683,CML322,0.640086206896552,0.690336775481009,0.735607675906183,0.0293360030221986,0.654811715481172,0.735607675906183,0.734913793103448,0.714596949891068,0.699134199134199,0.992805755395683,0.724731182795699,0.674778761061947,0.684210526315789,0.706382978723404,0.651162790697674,0.640086206896552,0.663157894736842,0.717832957110609,0.702991452991453,0.684210526315789,0.702355460385439,0.665263157894737,0.669833729216152
CML322/B73 NIL-1198,CML322,0.98019801980198,CML322,0.679200940070505,0.699116002381832,0.73491124260355,0.0141846162926309,0.704241071428571,0.696100917431193,0.687573964497041,0.708185053380783,0.685483870967742,0.98019801980198,0.689895470383275,0.73491124260355,0.719153936545241,0.679200940070505,0.696900114810563,0.68348623853211,0.686139747995418,0.705741626794258,0.699646643109541,0.695395513577332,0.709421112372304,0.711981566820276,0.690629011553273
CML322/B73 NIL-1215,CML322,0.926701570680628,B73,0.683585313174946,0.720464970025167,0.801552106430155,0.0302818504357567,0.926701570680628,0.697198275862069,0.74,0.801552106430155,0.715545755237045,0.783274440518257,0.706208425720621,0.730473047304731,0.714596949891068,0.706725468577729,0.715536105032823,0.709856035437431,0.688506981740064,0.73037542662116,0.71815107102593,0.704194260485651,0.683585313174946,0.694860813704497,0.727728983688833
CML322/B73 NIL-1217,CML322,0.886792452830189,CML322,0.448979591836735,0.639160757229416,0.729166666666667,0.0739776786991165,0.709090909090909,0.654545454545455,0.666666666666667,0.693877551020408,0.581818181818182,0.886792452830189,0.666666666666667,0.729166666666667,0.685185185185185,0.660377358490566,0.528301886792453,0.545454545454545,0.690909090909091,0.448979591836735,0.673076923076923,0.690909090909091,0.60377358490566,0.685185185185185,0.590909090909091
CML322/B73 NIL-1218,CML322,0.994818652849741,CML322,0.644444444444444,0.685737328594895,0.742647058823529,0.0283001634711889,0.709443099273608,0.648058252427185,0.669154228855721,0.671679197994987,0.644444444444444,0.994818652849741,0.690176322418136,0.670025188916877,0.715,0.659259259259259,0.742647058823529,0.68407960199005,0.712195121951219,0.713924050632911,0.714285714285714,0.692118226600985,0.665853658536585,0.646191646191646,0.694736842105263
CML322/B73 NIL-1222,CML322,0.996774193548387,CML322,0.55472263868066,0.642104629169283,0.697388632872504,0.0357011165473441,0.604347826086956,0.65321375186846,0.672897196261682,0.697388632872504,0.641744548286604,0.996774193548387,0.645061728395062,0.651234567901235,0.677272727272727,0.674242424242424,0.55472263868066,0.68609865470852,0.630862329803328,0.639191290824261,0.631336405529954,0.615384615384615,0.6,0.614583333333333,0.668300653594771
CML322/B73 NIL-1224,CML322,0.977611940298508,CML322,0.546075085324232,0.679325049931911,0.777003484320557,0.0589839843925132,0.606060606060606,0.75,0.675,0.641114982578397,0.717857142857143,0.977611940298508,0.694736842105263,0.637010676156584,0.698245614035088,0.717770034843206,0.710884353741497,0.626712328767123,0.594501718213058,0.710622710622711,0.777003484320557,0.698581560283688,0.546075085324232,0.705673758865248,0.72
CML322/B73 NIL-1225,CML322,0.985454545454545,CML322,0.554054054054054,0.677158766442711,0.786941580756014,0.0499154994322464,0.627062706270627,0.72972972972973,0.673611111111111,0.650519031141868,0.691489361702128,0.985454545454545,0.667796610169492,0.645833333333333,0.685121107266436,0.712837837837838,0.704697986577181,0.653333333333333,0.617940199335548,0.696113074204947,0.786941580756014,0.69047619047619,0.554054054054054,0.694736842105263,0.706563706563707
CML322/B73 NIL-1228,CML322,1,Uncertain,0.514285714285714,0.643189364429202,0.871794871794872,0.103628686173157,0.634146341463415,0.514285714285714,0.615384615384615,0.769230769230769,0.625,1,0.717948717948718,0.58974358974359,0.567567567567568,0.648648648648649,0.540540540540541,0.55,0.871794871794872,0.571428571428571,0.638888888888889,0.58974358974359,0.871794871794872,0.666666666666667,0.594594594594595
CML322/B73 NIL-1229,CML322,1,CML333,0.604336043360434,0.685867234758911,0.761904761904762,0.0379820762643706,0.604336043360434,0.68361581920904,0.675516224188791,0.707042253521127,0.681159420289855,0.733128834355828,1,0.761904761904762,0.686217008797654,0.670360110803324,0.691011235955056,0.632478632478632,0.643874643874644,0.718390804597701,0.733137829912023,0.697406340057637,0.654696132596685,0.684813753581662,0.686520376175549
CML322/B73 NIL-1234,CML322,1,CML322,0.627118644067797,0.68712428694399,0.807692307692308,0.0524055759626824,0.704918032786885,0.741379310344828,0.649122807017544,0.736842105263158,0.65,1,0.627118644067797,0.76271186440678,0.636363636363636,0.637931034482759,0.637931034482759,0.660714285714286,0.666666666666667,0.689655172413793,0.807692307692308,0.721311475409836,0.65,0.733333333333333,0.654545454545455
CML322/B73 NIL-1242,CML322,0.992307692307692,CML322,0.586466165413534,0.679488318182755,0.774809160305344,0.0479079578583774,0.601449275362319,0.664233576642336,0.671875,0.703703703703704,0.703125,0.992307692307692,0.666666666666667,0.72972972972973,0.674157303370786,0.677902621722846,0.688212927756654,0.722222222222222,0.618518518518518,0.774809160305344,0.670411985018727,0.667924528301887,0.586466165413534,0.660377358490566,0.749003984063745
CML322/B73 NIL-1245,CML322,0.998577524893314,CML322,0.644444444444444,0.69060789041362,0.731774415405777,0.0237926152533973,0.669642857142857,0.644444444444444,0.706827309236948,0.731774415405777,0.701846965699208,0.998577524893314,0.696644295302013,0.682561307901907,0.710843373493976,0.722296395193591,0.686351706036745,0.655759162303665,0.674479166666667,0.701657458563536,0.715415019762846,0.69893899204244,0.677922077922078,0.659297789336801,0.69423929098966
CML322/B73 NIL-1249,CML322,NA,IntrosTooSmall,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CML322/B73 NIL-1250,CML322,NA,IntrosTooSmall,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CML322/B73 NIL-1251,CML322,0.9967585089141,CML322,0.63134328358209,0.687903491743359,0.732786885245902,0.0309279199798681,0.639221556886228,0.667170953101362,0.691244239631336,0.690909090909091,0.710806697108067,0.9967585089141,0.725609756097561,0.69983416252073,0.725731895223421,0.67624810892587,0.71841704718417,0.652307692307692,0.63134328358209,0.679425837320574,0.703588143525741,0.710323574730354,0.649923896499239,0.67737003058104,0.732786885245902
CML322/B73 NIL-1254,CML322,0.903861308116627,Uncertain,0.670953101361573,0.705105426133487,0.867056245434624,0.0444577863285723,0.867056245434624,0.693500738552437,0.680933852140078,0.744763382467029,0.699021820917983,0.903861308116627,0.690258751902588,0.689147286821705,0.676605504587156,0.673780487804878,0.670953101361573,0.705128205128205,0.717325227963526,0.694163424124514,0.691254752851711,0.708079268292683,0.685820895522388,0.721396731054978,0.682707993474715
CML322/B73 NIL-1255,CML322,0.992179863147605,CML322,0.638733705772812,0.669492440879313,0.711487088156723,0.0223021770529392,0.711487088156723,0.645889792231256,0.667608286252354,0.705937794533459,0.677449168207024,0.992179863147605,0.639664804469274,0.668228678537957,0.638733705772812,0.662024141132776,0.660550458715596,0.685168334849864,0.707607699358387,0.65953488372093,0.666666666666667,0.665743305632502,0.664246823956443,0.682310469314079,0.642011834319527
CML333/B73 NIL-1003,CML333,0.962457337883959,IntrosTooSmall,0.663120567375887,0.719024435817872,0.786713286713287,0.0322127680516943,0.962457337883959,0.709897610921502,0.740072202166065,0.710247349823322,0.663120567375887,0.727272727272727,0.786713286713287,0.762589928057554,0.737024221453287,0.726315789473684,0.733096085409253,0.672597864768683,0.703448275862069,0.710247349823322,0.743682310469314,0.698630136986301,0.675496688741722,0.747330960854093,0.694656488549618
CML333/B73 NIL-1008,CML333,0.987668161434978,CML333,0.638179800221976,0.677533733322908,0.70242214532872,0.0186468800679111,0.66079295154185,0.664036076662909,0.69499417927823,0.688787185354691,0.670871559633027,0.691756272401434,0.987668161434978,0.697215777262181,0.69023569023569,0.685354691075515,0.69804822043628,0.649888143176734,0.659550561797753,0.70242214532872,0.688356164383562,0.684633027522936,0.638179800221976,0.662583518930958,0.667901234567901
CML333/B73 NIL-1009,CML333,1,CML333,0.599137931034483,0.652612074809597,0.687595712098009,0.0215611962581056,0.630834512022631,0.599137931034483,0.675757575757576,0.670103092783505,0.641703377386197,0.661971830985915,1,0.64451313755796,0.658045977011494,0.674318507890961,0.679300291545189,0.62536023054755,0.658045977011494,0.650986342943854,0.647147147147147,0.640648011782032,0.645114942528736,0.656432748538012,0.687595712098009
CML333/B73 NIL-1013,CML333,0.987989886219975,CML333,0.632768361581921,0.674496481693256,0.722417427969079,0.0206405260921894,0.657125077784692,0.657760814249364,0.68562091503268,0.687057308435287,0.688303341902314,0.675528289025222,0.987989886219975,0.722417427969079,0.673690932311622,0.686785260482846,0.67279644895371,0.652146464646465,0.654952076677316,0.658761528326746,0.665354330708661,0.687176165803109,0.632768361581921,0.686149936467598,0.696541990119972
CML333/B73 NIL-1014,CML333,1,CML333,0.630829015544041,0.672304889446123,0.706447187928669,0.0220929345218761,0.653401797175867,0.658376963350785,0.706447187928669,0.693227091633466,0.671159029649596,0.703081232492997,1,0.686246418338109,0.69140625,0.699092088197147,0.674054758800521,0.651222651222651,0.655716162943495,0.649794801641587,0.665764546684709,0.663143989431968,0.630829015544041,0.653846153846154,0.694677871148459
CML333/B73 NIL-1015,CML333,0.990679094540613,CML333,0.618104667609618,0.667120065452994,0.696236559139785,0.0200484090416463,0.64621409921671,0.673629242819843,0.690179806362379,0.685871056241427,0.674666666666667,0.618104667609618,0.990679094540613,0.636241610738255,0.68371467025572,0.662568306010929,0.696236559139785,0.652,0.660904255319149,0.662568306010929,0.67563930013459,0.655957161981258,0.678996036988111,0.67107001321004,0.683599419448476
